transaction_id,transaction_timestamp,user_id,user_email,item_code,item_description,item_category,qty,price,gross_total,promo_code,delivery_fee,delivery_status,payment_type,device_type,app_version,region,currency_code
APP01704,2024-06-29T00:00:00,U86771,angel.cameron@gmail.com,MOB-PROD-019,Leather Wallet Bifold,Fashion,1,63.5,63.5,,4.18,CANC,PayPal,iOS,2.4.0,United States,USD
APP23240,2023-02-04T00:00:00,U05547,Alexandra.crawford@hotmail.com,M049,Jump Rope Speed,Sports,4,13.82,55.28,save10,7.6,DLV,Apple Pay,iOS,2.1.0,United Kingdom,GBP
APP26812,1680908400,U76240,Tamara.parsons@gmail.com,APP-060,Gym Bag Duffel,Sport,1,54.9,54.9,,10.66,PEND,PayPal,Android,2.5.2,United States,USD
APP19189,1734735600,U52308,Drew.martinez@hotmail.com,MOB-PROD-022,Sunglasses Polarized,apparel,1,71.45,71.45,,6.5,pend,Card,iPhone,2.3.1,United States,USD
APP07590,1724194800,U07632,Deborah.cordova@hotmail.com,APP_022,Sunglasses Polarized,apparel,1,136.11,136.11,DEAL99,3.68,dlv,In-App Wallet,ANDROID,2.1.0,United States,USD
APP11810,1701903600,U44914,John.thornton@yahoo.com,MOB-PROD-036,Kitchen Knife Set 15-Piece,Home & Kitchen,1,57.86,57.86,,5.98,SHIP,Card,ios,2.2.0,United States,USD
APP13368,1688943600,U14337,JOHN.DANIELS@GMAIL.COM,APP-021,Winter Jacket Insulated,Clothing,1,191.56,191.56,,7.55,PROC,Apple Pay,iOS,2.4.0,United States,USD
APP14138,2024-06-04T00:00:00,U55752,michele.willis@hotmail.com,MOB-PROD-004,Laptop Sleeve 15 inch,TECH,3,33.14,99.42,,9.34,SHIP,Card,android,2.4.0,United States,USD
APP04875,2024-11-26T00:00:00,U45891,anthonyporter@yahoo.com,APP-034,Bedding Set Queen Size,Kitchen,1,120.78,120.78,,6.27,dlv,Apple Pay,iPad,2.5.2,United States,USD
APP13065,1686092400,U72314,edwardmartinez@gmail.com,APP-016,Men's Cotton T-Shirt Classic,APPAREL,1,17.69,17.69,,10.8,RET,Google Pay,iPad,2.5.2,United States,USD
APP19041,2023-08-19T00:00:00,U96588,garyalexander@hotmail.com,M014,Laptop Stand Aluminum,Electr.,2,44.9,89.8,,3.61,RET,Card,ANDROID,2.5.2,United Kingdom,GBP
APP00032,1691967600,U83964,Natalie.esparza@gmail.com,APP_076,Shampoo Sulfate-Free,Cosmetics,2,28.12,56.24,,5.53,PROC,Card,Android,2.1.0,United States,USD
APP00698,2023-05-27 00:00:00,U95601,stacey.lozano@yahoo.com,MOB-PROD-006,Mechanical Keyboard,technology,1,105.13,105.13,,3.12,RET,Apple Pay,android,2.4.0,United States,USD
APP06046,2024-11-18T00:00:00,U56067,JENNIFER.WAGNER@HOTMAIL.COM,APP-043,Area Rug 5x7,Kitchen,4,126.48,505.92,,11.53,ship,In-App Wallet,iPad,2.5.2,United States,USD
APP11092,2024-12-23T00:00:00,U52436,SARAH.BURNS@YAHOO.COM,APP-059,Bike Lock Heavy Duty,Outdoors,2,74.63,149.26,,11.78,ship,In-App Wallet,ANDROID,2.4.0,United States,
APP18879,1722812400,U15570,,M016,Men's Cotton T-Shirt Classic,APPAREL,1,33.55,33.55,,11.73,CANC,Card,iPhone,2.1.0,United States,USD
APP00632,1681686000,U43810,NATHAN.WILLIAMS@YAHOO.COM,M074,Makeup Brush Set 12-Piece,Personal Care,1,37.3,37.3,,7.5,SHIP,Card,Android,2.2.0,United Kingdom,GBP
APP10883,1729119600,U25582,susanbrown@yahoo.com,APP_040,Towel Set 8-Piece,HOME,2,75.91,151.82,FLASH25,4.58,CANC,Card,ANDROID,2.1.0,United States,USD
APP15685,2024-08-09 00:00:00,U06793,Thomas.anderson@hotmail.com,MOB-PROD-010,Bluetooth Speaker Waterproof,Electronics,2,72.57,145.14,,6.58,RET,In-App Wallet,iPad,2.2.0,United States,USD
APP11733,2023-09-17 00:00:00,U73786,vanessajohnson@yahoo.com,MOB-PROD-030,Watch Analog Classic,apparel,4,104.65,418.6,,9.86,pend,Google Pay,iPhone,2.1.0,United States,USD
APP20572,2023-09-11T00:00:00,U60830,benjamin.walker@yahoo.com,MOB-PROD-019,Leather Wallet Bifold,Clothing,3,65.06,195.18,,3.59,RET,Apple Pay,iPhone,2.3.1,Germany,EUR
APP04768,2023-10-26 00:00:00,U93645,ASHLEY.BUCK@GMAIL.COM,APP-071,Skincare Set Anti-Aging,Personal Care,1,42.27,42.27,,7.48,Dlv,Google Pay,Android,2.3.1,United States,USD
APP08892,2023-12-31T00:00:00,U57915,paula.hull@gmail.com,M034,Bedding Set Queen Size,HOME,1,62.29,78.9,,8.77,CANC,Card,ios,2.2.0,United States,USD
APP09443,1704236400,U73393,kim.carroll@gmail.com,APP_044,Wall Clock Digital,H&K,1,24.56,24.56,,10.05,PEND,Apple Pay,Android,2.1.0,United States,USD
APP08055,1702422000,U09848,Kimberly.woods@gmail.com,MOB-PROD-052,Hiking Backpack 50L,Sports,1,179.84,179.84,,7.36,PROC,In-App Wallet,iPad,2.3.1,United Kingdom,GBP
APP00995,2023-09-14T00:00:00,U89611,jamie.thomas@yahoo.com,MOB-PROD-077,Facial Cleanser Set,personal_care,1,31.05,31.05,SUMMER20,3.13,DLV,Apple Pay,android,2.5.2,United Kingdom,GBP
APP11032,2023-06-10 00:00:00,U63345,TRACY.BARBER@GMAIL.COM,M053,Water Bottle Insulated 32oz,Sports,1,37.94,37.94,,4.14,ship,Apple Pay,ios,2.4.0,United States,USD
APP16167,2023-08-23T00:00:00,U20163,taylorperez@hotmail.com,MOB-PROD-020,Running Shoes Athletic,Clothing,1,130.37,130.37,,5.77,pend,Google Pay,iOS,2.3.1,United States,USD
APP07114,1682982000,U84679,ALAN.DIXON@HOTMAIL.COM,MOB-PROD-049,Jump Rope Speed,Fitness,2,19.39,38.78,FLASH25,6.22,pend,Card,Android,2.5.2,United States,USD
APP04601,2023-01-24T00:00:00,U34181,SHAWN.BISHOP@HOTMAIL.COM,M076,Shampoo Sulfate-Free,Beauty,1,29.71,29.71,,10.04,pend,Google Pay,ios,2.4.0,Germany,EUR
APP07677,2023-04-26T00:00:00,U72398,LAURA.BROWN@YAHOO.COM,APP-041,Storage Bins Set of 6,Home,1,33.13,33.13,FLASH-25,11.5,DLV,Card,iPhone,2.5.2,United States,USD
APP18060,1681167600,U56835,Robin.robinson@yahoo.com,APP-020,Running Shoes Athletic,apparel,2,128.27,256.54,,4.91,DLV,In-App Wallet,Android,2.1.0,United States,USD
APP03818,1734994800,U39624,JACQUELINE.DAVIES@GMAIL.COM,M029,Crossbody Bag Leather,Apparel,1,64.34,64.34,WELCOME_15,5.99,DLV,PayPal,iOS,2.3.1,United Kingdom,GBP
APP14225,2024-07-04T00:00:00,U64058,jessica.thompson@hotmail.com,APP_001,Wireless Bluetooth Headphones,Electr.,1,100.55,100.55,FLASH25,4.06,dlv,PayPal,iPad,2.3.1,United Kingdom,GBP
APP11052,2023-09-13T00:00:00,U55760,josephflores@gmail.com,M007,Webcam HD 1080p,Electr.,1,55.03,55.03,,4.91,PEND,PayPal,iPad,2.2.0,United States,USD
APP17219,2024-12-10T00:00:00,U33126,carmen.sutton@hotmail.com,MOB-PROD-074,Makeup Brush Set 12-Piece,Beauty,1,53.29,53.29,,9.54,DLV,Apple Pay,iPhone,2.3.1,United States,USD
APP10609,2024-01-01T00:00:00,U95698,Kenneth.graves@yahoo.com,APP_001,Wireless Bluetooth Headphones,Electr.,2,95.72,191.44,,7.71,pend,In-App Wallet,iOS,2.5.2,United Kingdom,GBP
APP11592,2023-08-09T00:00:00,U73011,hollywright@hotmail.com,APP-067,Biography Inspirational,Lit,1,19.73,19.73,,6.89,CANC,Apple Pay,iPhone,2.3.1,Germany,EUR
APP13771,1699570800,U30235,Andrea.williams@yahoo.com,MOB-PROD-027,Hoodie Pullover,apparel,3,36.76,110.28,,7.07,ship,PayPal,ANDROID,2.3.1,United States,USD
APP02901,2023-09-28 00:00:00,U30156,Christopher.ball@hotmail.com,APP_063,Fiction Novel Bestseller,Books,1,23.22,23.22,,10.89,CANC,Google Pay,android,2.1.0,United Kingdom,GBP
APP22166,2024-01-01 00:00:00,U07605,Jessica.newman@hotmail.com,M051,Sleeping Bag Cold Weather,Sport,1,120.47,120.47,,4.02,DLV,Apple Pay,Android,2.2.0,United States,USD
APP09113,2023-01-16 00:00:00,U45809,ERIC.BOYD@HOTMAIL.COM,M056,Basketball Official Size,Fitness,1,20.92,20.92,,7.54,dlv,PayPal,Android,2.1.0,United States,USD
APP19340,1688252400,U23504,lisamarquez@hotmail.com,MOB-PROD-078,Nail Polish Set 10 Colors,BEAUTY,1,34.76,34.76,,9.67,CANC,Google Pay,ANDROID,2.4.0,United States,USD
APP18281,2023-10-20T00:00:00,U03335,,MOB-PROD-053,Water Bottle Insulated 32oz,Outdoors,1,42.38,42.38,,10.75,pend,Google Pay,iPhone,2.1.0,United States,usd
APP03265,2023-02-20 00:00:00,U23254,Shelby.adams@yahoo.com,MOB-PROD-028,Backpack Travel,apparel,1,51.92,51.92,VIP30,3.94,PROC,PayPal,android,2.2.0,United States,USD
APP22820,2023-04-11 00:00:00,U00967,gregoryhernandez@hotmail.com,APP-042,Table Lamp Modern,HOME,2,53.46,106.92,,7.46,pend,Google Pay,ios,2.2.0,United States,USD
APP06483,1694559600,U11956,kathleen.ellison@gmail.com,APP-034,Bedding Set Queen Size,Home,1,40.46,40.46,,8.16,PROC,In-App Wallet,ios,2.5.2,United States,USD
APP07302,2024-12-06 00:00:00,U74399,DENISE.HANCOCK@GMAIL.COM,M011,Phone Screen Protector,Tech,4,10.68,42.72,SAVE10,9.24,pend,Apple Pay,Android,2.5.2,United States,USD
APP18356,2024-05-15 00:00:00,U83072,jonathan.snyder@gmail.com,APP_066,History World War II,Lit,2,30.27,60.54,,8.08,pend,Card,iPad,2.1.0,United Kingdom,GBP
APP19232,1731798000,U19648,ALEXANDER.HUBBARD@YAHOO.COM,M033,Non-Stick Cookware Set,H&K,1,171.96,171.96,,9.13,PROC,Card,Android,2.3.1,United States,USD
APP13953,2024-06-11T00:00:00,U31253,Allison.bailey@hotmail.com,APP_002,Smartphone Case Premium,TECH,2,33.96,67.92,,3.7,DLV,Card,Android,2.5.2,United States,USD
APP11606,2024-11-06 00:00:00,U47092,HANNAH.HENRY@YAHOO.COM,MOB-PROD-041,Storage Bins Set of 6,Home & Kitchen,1,40.8,40.8,,3.42,SHIP,Card,ANDROID,2.5.2,United States,USD
APP06162,2023-02-10T00:00:00,U06494,HECTOR.COX@GMAIL.COM,MOB-PROD-028,Backpack Travel,Fashion,1,30.67,30.67,,7.96,DLV,PayPal,ANDROID,2.4.0,United Kingdom,GBP
APP16675,2023-02-02T00:00:00,U09998,Frances.shaw@yahoo.com,APP_078,Nail Polish Set 10 Colors,personal_care,1,24.44,24.44,Summer20,11.75,SHIP,In-App Wallet,iOS,2.5.2,Germany,EUR
APP24166,1705273200,U41535,BRUCE.JONES@GMAIL.COM,MOB-PROD-008,Portable Power Bank 20000mAh,Electr.,2,39.84,79.68,SAVE10,5.0,PROC,PayPal,iPhone,2.4.0,Germany,EUR
APP26911,2024-11-27 00:00:00,U71772,,MOB-PROD-030,Watch Analog Classic,apparel,1,271.53,333.73,,11.36,PEND,Google Pay,Android,2.3.1,United States,USD
APP03389,1712185200,U91903,james.grimes@hotmail.com,M047,Dumbbell Set Adjustable,Fitness,3,166.32,498.96,,8.03,RET,In-App Wallet,ANDROID,2.2.0,United States,USD
APP03311,1699138800,U93687,jasmineritter@hotmail.com,M001,Wireless Bluetooth Headphones,Electr.,1,109.46,109.46,,9.02,CANC,In-App Wallet,ANDROID,2.2.0,United States,USD
APP24274,2024-11-25T00:00:00,U16180,Christine.harris@gmail.com,M066,History World War II,Lit,1,37.05,37.05,,11.03,dlv,Apple Pay,android,2.1.0,United States,USD
APP10105,2023-11-02 00:00:00,U70482,shannon.smith@gmail.com,APP-036,Kitchen Knife Set 15-Piece,HOME,1,87.19,87.19,,7.22,PEND,PayPal,Android,2.4.0,France,EUR
APP08864,2023-08-27T00:00:00,U99447,Jennifer.brady@hotmail.com,APP_080,Massage Oil Set,personal_care,2,33.36,66.72,,9.28,CANC,Card,Android,2.3.1,United States,USD
APP10762,2024-07-14T00:00:00,U03303,ericagreen@yahoo.com,MOB-PROD-055,Foam Roller Muscle,Fitness,3,41.38,124.14,,10.46,PROC,Apple Pay,Android,2.4.0,United Kingdom,GBP
APP24097,2023-05-05 00:00:00,U00653,Nathaniel.davidson@yahoo.com,APP-049,Jump Rope Speed,Sport,1,24.9,24.9,,3.36,PROC,In-App Wallet,iOS,2.3.1,United States,USD
APP15688,1678489200,U12676,Daniel.brown@hotmail.com,MOB-PROD-070,Science Fiction Trilogy,BOOKS,3,47.07,141.21,,5.65,dlv,Apple Pay,iOS,2.3.1,United States,USD
APP06884,2023-08-17T00:00:00,U90227,megan.reed@gmail.com,MOB-PROD-013,Wireless Earbuds Pro,Tech,1,85.58,85.58,,10.38,pend,Apple Pay,ios,2.1.0,United States,USD
APP17207,2024-06-17T00:00:00,U74427,Marcus.morrison@yahoo.com,APP_018,Denim Jeans Slim Fit,Fashion,3,85.82,257.46,,11.41,RET,In-App Wallet,Android,2.3.1,France,EUR
APP20376,2023-02-26T00:00:00,U92995,megan.butler@hotmail.com,APP-038,Air Fryer 5-Quart,H&K,1,171.4,171.4,,9.99,CANC,Card,ios,2.5.2,United Kingdom,GBP
APP21420,2023-01-24 00:00:00,U67236,,APP-070,Science Fiction Trilogy,Reading,2,53.97,107.94,vip30,3.95,PROC,Google Pay,iOS,2.2.0,France,EUR
APP20777,1704063600,U78311,stacy.ayala@yahoo.com,APP-067,Biography Inspirational,BOOKS,1,20.09,20.09,,4.18,Dlv,PayPal,Android,2.4.0,United States,USD
APP03639,1686524400,U13767,Alexandra.hurley@gmail.com,APP_064,Self-Help Motivation Book,Lit,1,20.66,20.66,,9.66,Dlv,Apple Pay,iPhone,2.2.0,Germany,EUR
APP06548,2024-01-26T00:00:00,U77820,Cynthia.li@hotmail.com,MOB-PROD-012,HDMI Cable 6ft,Tech,1,11.32,11.32,20%OFF,7.32,RET,PayPal,ANDROID,2.1.0,United States,USD
APP13730,2024-02-24 00:00:00,U64480,,M049,Jump Rope Speed,Outdoors,1,22.97,22.97,,9.86,ship,Card,ANDROID,2.1.0,United States,USD
APP05710,1681686000,U58560,Tammie.long@hotmail.com,APP_013,Wireless Earbuds Pro,TECH,2,119.22,238.44,,8.33,DLV,Google Pay,iPad,2.2.0,United States,USD
APP26032,1687474800,U10113,Jeff.sanchez@gmail.com,APP_044,Wall Clock Digital,Home & Kitchen,2,44.91,89.82,,10.7,Dlv,In-App Wallet,iPad,2.3.1,United Kingdom,GBP
APP09330,2023-02-12 00:00:00,U56425,Richard.weber@hotmail.com,APP-027,Hoodie Pullover,Fashion,1,46.31,46.31,,4.92,Dlv,In-App Wallet,iPhone,2.1.0,United States,USD
APP23849,1705100400,U42671,Phillip.jimenez@yahoo.com,M042,Table Lamp Modern,Home,1,63.97,63.97,,8.8,ship,In-App Wallet,iPhone,2.3.1,United Kingdom,GBP
APP00116,2023-12-24 00:00:00,U93928,Kenneth.carter@hotmail.com,MOB-PROD-038,Air Fryer 5-Quart,H&K,2,178.17,356.34,,8.95,dlv,Apple Pay,Android,2.5.2,United States,USD
APP23524,2023-12-22T00:00:00,U21859,,APP-079,Body Lotion Moisturizing,Cosmetics,1,13.87,13.87,,10.53,DLV,Card,ANDROID,2.4.0,United Kingdom,GBP
APP12886,2024-05-05T00:00:00,U29988,michellebradley@yahoo.com,MOB-PROD-053,Water Bottle Insulated 32oz,Sport,1,21.24,21.24,DEAL99,9.0,RET,PayPal,android,2.1.0,United States,USD
APP24897,1734994800,U74012,LESLIE.HALL@GMAIL.COM,APP-022,Sunglasses Polarized,Clothing,2,72.07,144.14,,10.69,Dlv,PayPal,ANDROID,2.4.0,United Kingdom,GBP
APP25878,2023-12-03T00:00:00,U29085,keithowens@gmail.com,MOB-PROD-012,HDMI Cable 6ft,technology,2,27.32,54.64,,7.93,SHIP,In-App Wallet,ANDROID,2.4.0,United States,USD
APP20042,2024-05-06 00:00:00,U42943,jessica.walker@hotmail.com,APP_008,Portable Power Bank 20000mAh,Tech,3,28.92,86.76,,5.79,CANC,Card,iPhone,2.4.0,United Kingdom,GBP
APP02499,2023-10-15T00:00:00,U52418,matthewrose@hotmail.com,M057,Soccer Ball Professional,Sport,1,38.02,38.02,,5.3,pend,Google Pay,ios,2.3.1,Germany,EUR
APP19419,1734822000,U30559,sheilagreen@gmail.com,M080,Massage Oil Set,Beauty,2,26.06,52.12,,10.52,Dlv,Apple Pay,ios,2.3.1,United States,USD
APP23239,2023-08-08 00:00:00,U85409,timothyphillips@gmail.com,M067,Biography Inspirational,Books,2,26.83,53.66,SUMMER20,5.38,CANC,PayPal,iPhone,2.1.0,United States,USD
APP23023,2024-06-02T00:00:00,U38798,Jose.wood@gmail.com,APP_029,Crossbody Bag Leather,APPAREL,1,95.93,95.93,,4.18,ship,In-App Wallet,ANDROID,2.3.1,United States,USD
APP05503,1725058800,U71465,nathaniellam@gmail.com,APP_004,Laptop Sleeve 15 inch,TECH,1,21.5,21.5,DISC15,10.21,RET,PayPal,android,2.1.0,United States,USD
APP05996,2024-02-18T00:00:00,U76468,GREGORY.HARRIS@GMAIL.COM,MOB-PROD-032,Coffee Maker 12-Cup,HOME,1,100.33,80.45,,8.31,dlv,Card,iPad,2.1.0,United States,USD
APP06229,2024-01-06 00:00:00,U84500,JESSICA.DAWSON@GMAIL.COM,APP-008,Portable Power Bank 20000mAh,technology,1,36.25,36.25,,3.55,Dlv,Apple Pay,iOS,2.1.0,United States,USD
APP13298,2023-07-24 00:00:00,U61510,James.scott@yahoo.com,M049,Jump Rope Speed,Outdoors,1,13.85,13.85,,10.75,PEND,PayPal,android,2.5.2,United Kingdom,GBP
APP04955,1681858800,U20246,steven.morales@gmail.com,APP_058,Tennis Racket Beginner,Sports,1,96.72,96.72,,9.08,PEND,PayPal,ANDROID,2.3.1,Germany,EUR
APP21125,2023-06-28 00:00:00,U18154,kendra.johnson@hotmail.com,M021,Winter Jacket Insulated,APPAREL,1,147.01,147.01,,4.16,CANC,In-App Wallet,ANDROID,2.1.0,United States,USD
APP23434,1734390000,U03125,erica.joseph@hotmail.com,M027,Hoodie Pullover,APPAREL,2,32.18,64.36,WELCOME15,3.01,CANC,Google Pay,iOS,2.3.1,United States,USD
APP12372,2024-02-22 00:00:00,U44145,,MOB-PROD-071,Skincare Set Anti-Aging,Cosmetics,2,61.08,122.16,,10.17,PEND,In-App Wallet,iOS,2.2.0,United States,USD
APP14530,1692658800,U23204,kelsey.harrison@hotmail.com,MOB-PROD-062,Data Science Essentials,Books,3,39.75,119.25,,4.24,CANC,Apple Pay,iPad,2.3.1,United States,USD
APP12695,2023-12-04T00:00:00,U48906,Jerome.johnson@gmail.com,APP-061,Python Programming for Beginners,Media,1,26.37,26.37,,6.05,PROC,Apple Pay,iOS,2.1.0,France,EUR
APP01200,1674082800,U81058,Emily.adams@yahoo.com,MOB-PROD-030,Watch Analog Classic,apparel,2,214.36,428.72,,3.49,dlv,PayPal,Android,2.1.0,United States,USD
APP26006,2023-10-19T00:00:00,U04231,APRIL.WEST@HOTMAIL.COM,M036,Kitchen Knife Set 15-Piece,HOME,1,80.12,80.12,WELCOME15,10.41,PEND,Card,iPad,2.2.0,United States,USD
APP24749,1705878000,U31823,madison.watson@hotmail.com,APP-068,Children's Book Set,Lit,3,35.55,106.65,,11.89,ship,Google Pay,iPhone,2.5.2,France,EUR
APP15086,2023-09-24 00:00:00,U83823,bradleysmith@gmail.com,MOB-PROD-050,Camping Tent 4-Person,Sport,2,220.64,441.28,SAVE10,10.49,PROC,In-App Wallet,ANDROID,2.4.0,United Kingdom,GBP
APP10778,2024-02-16T00:00:00,U87731,amymiller@gmail.com,APP_003,USB-C Fast Charger,Electronics,1,21.86,21.86,,3.94,ship,Apple Pay,Android,2.2.0,United States,USD
APP01693,2024-08-03T00:00:00,U43656,charlesflowers@gmail.com,APP_053,Water Bottle Insulated 32oz,SPORTS,1,32.82,32.82,WELCOME_15,3.41,CANC,Google Pay,android,2.4.0,United States,USD
APP25918,2023-04-05T00:00:00,U78252,michelle.burns@yahoo.com,APP_035,Throw Pillow Set of 4,Home,2,37.51,75.02,,4.84,Dlv,Card,android,2.2.0,United States,USD
APP01710,1703977200,U34680,SYDNEY.SIMON@HOTMAIL.COM,APP_024,Leather Belt Classic,apparel,3,27.54,82.62,,7.55,ship,In-App Wallet,ios,2.4.0,United States,USD
APP16587,2024-12-23T00:00:00,U84870,,APP-063,Fiction Novel Bestseller,Reading,1,18.29,18.29,WELCOME15,5.73,PROC,Apple Pay,android,2.2.0,United Kingdom,GBP
APP10230,2023-01-29 00:00:00,U11440,,MOB-PROD-019,Leather Wallet Bifold,Clothing,1,52.62,52.62,,8.57,SHIP,Google Pay,Android,2.2.0,United States,USD
APP26573,2024-08-29T00:00:00,U91483,keithnorris@yahoo.com,M068,Children's Book Set,BOOKS,2,37.36,74.72,,6.52,PROC,Apple Pay,ios,2.2.0,United States,USD
APP21402,2024-11-14 00:00:00,U16590,jeremygarcia@gmail.com,APP-040,Towel Set 8-Piece,Kitchen,1,62.31,62.31,,10.56,PEND,PayPal,iOS,2.4.0,United Kingdom,GBP
APP21217,2024-04-19T00:00:00,U23650,sandra.clark@yahoo.com,APP_024,Leather Belt Classic,Clothing,1,38.59,38.59,,9.57,CANC,In-App Wallet,iPhone,2.2.0,United States,USD
APP10005,2023-08-11T00:00:00,U67478,jacqueline.zamora@yahoo.com,M029,Crossbody Bag Leather,Fashion,3,80.32,240.96,,9.75,PEND,Apple Pay,Android,2.3.1,Germany,EUR
APP21975,1711580400,U88379,tracy.brooks@yahoo.com,M042,Table Lamp Modern,HOME,1,88.16,88.16,,10.71,SHIP,PayPal,android,2.2.0,United States,USD
APP20497,2024-03-01 00:00:00,U52258,BARBARA.WILSON@YAHOO.COM,M036,Kitchen Knife Set 15-Piece,HOME,4,106.1,424.4,DEAL99,6.93,ship,In-App Wallet,Android,2.4.0,United Kingdom,GBP
APP20254,2023-06-28T00:00:00,U95141,LEAH.PATTERSON@YAHOO.COM,APP-051,Sleeping Bag Cold Weather,Outdoors,1,105.93,105.93,,11.64,ship,PayPal,iPhone,2.1.0,United States,USD
APP16114,2023-01-07T00:00:00,U35586,brookeatkinson@gmail.com,APP_054,Fitness Tracker Band,SPORTS,1,74.78,74.78,,8.21,CANC,PayPal,iOS,2.2.0,France,EUR
APP25099,1705791600,U61401,Dustin.murray@hotmail.com,APP-049,Jump Rope Speed,Sports,1,11.18,11.18,,3.5,dlv,In-App Wallet,iPad,2.3.1,United States,USD
APP06632,2023-10-16T00:00:00,U04737,kevin.spears@yahoo.com,APP-052,Hiking Backpack 50L,Sports,1,98.57,98.57,,3.53,CANC,In-App Wallet,ios,2.4.0,United States,USD
APP24728,2024-11-11T00:00:00,U15599,JUAN.BARNETT@GMAIL.COM,MOB-PROD-072,Hair Dryer Ionic,Cosmetics,1,72.52,72.52,,6.85,dlv,In-App Wallet,Android,2.2.0,United States,USD
APP14481,2023-12-14T00:00:00,U11294,Jennifer.neal@yahoo.com,APP_060,Gym Bag Duffel,Fitness,1,59.26,59.26,,6.32,PEND,Apple Pay,iPad,2.2.0,France,EUR
APP16718,2023-07-02 00:00:00,U36125,MELISSA.ALVARADO@GMAIL.COM,APP-073,Electric Toothbrush,Personal Care,1,62.16,62.16,,10.87,CANC,Card,ios,2.1.0,United States,
APP24883,2024-01-11T00:00:00,U86952,DANIEL.TODD@HOTMAIL.COM,MOB-PROD-040,Towel Set 8-Piece,Kitchen,1,62.5,62.5,,10.97,Dlv,Apple Pay,iOS,2.4.0,United States,USD
APP01609,1703977200,U54668,lisa.woods@gmail.com,M013,Wireless Earbuds Pro,TECH,1,120.94,120.94,,8.94,PEND,Apple Pay,android,2.5.2,United States,USD
APP08338,2024-03-23T00:00:00,U56067,Jennifer.wagner@hotmail.com,M044,Wall Clock Digital,H&K,1,31.73,31.73,,5.25,CANC,In-App Wallet,android,2.4.0,United States,USD
APP22630,2023-11-05 00:00:00,U06041,susangardner@gmail.com,APP-020,Running Shoes Athletic,apparel,2,91.23,182.46,,4.93,CANC,Apple Pay,ios,2.4.0,United States,USD
APP23112,1703804400,U57780,Jennifer.green@gmail.com,MOB-PROD-013,Wireless Earbuds Pro,TECH,1,84.89,84.89,,4.43,RET,Card,ios,2.3.1,United Kingdom,GBP
APP09049,1724194800,U26647,MAUREEN.MCDONALD@GMAIL.COM,MOB-PROD-021,Winter Jacket Insulated,Apparel,1,160.96,160.96,,6.2,SHIP,Google Pay,iPhone,2.5.2,United States,USD
APP00822,2023-03-27 00:00:00,U01096,,APP-039,Blender High-Speed,Home,1,147.75,147.75,,11.22,Dlv,PayPal,iPhone,2.5.2,United Kingdom,GBP
APP03016,1679612400,U90679,Todd.robinson@hotmail.com,M044,Wall Clock Digital,Home,2,17.05,34.1,,6.94,pend,PayPal,android,2.1.0,United States,USD
APP13124,2023-12-11 00:00:00,U40745,dorothypierce@yahoo.com,APP-052,Hiking Backpack 50L,Sports,1,188.32,188.32,,7.97,PROC,PayPal,ios,2.2.0,United States,USD
APP19571,2023-07-12T00:00:00,U53775,Evan.davidson@yahoo.com,M047,Dumbbell Set Adjustable,Sport,1,129.17,129.17,,5.6,CANC,Card,ANDROID,2.2.0,United States,USD
APP02989,2024-07-20T00:00:00,U11337,JOHN.PEARSON@GMAIL.COM,APP_049,Jump Rope Speed,SPORTS,1,22.19,22.19,,4.11,PROC,Apple Pay,iPad,2.5.2,United Kingdom,GBP
APP22860,1675465200,U58419,Rodney.king@gmail.com,APP_066,History World War II,Reading,1,22.7,20.62,,8.81,ship,Card,iOS,2.5.2,United States,USD
APP04591,2023-06-01 00:00:00,U43273,emilysanders@hotmail.com,MOB-PROD-046,Yoga Mat Extra Thick,Sports,1,26.76,26.76,,11.94,DLV,Google Pay,iOS,2.3.1,United Kingdom,GBP
APP19705,1729897200,U34290,michaelscott@gmail.com,M022,Sunglasses Polarized,Apparel,1,108.64,108.64,,3.48,dlv,PayPal,iPhone,2.1.0,United States,USD
APP01554,2024-11-09 00:00:00,U84954,Sara.campbell@yahoo.com,APP-052,Hiking Backpack 50L,SPORTS,1,176.94,176.94,,6.76,pend,Apple Pay,Android,2.4.0,United States,USD
APP12456,2024-12-05T00:00:00,U08206,williamgarrett@yahoo.com,APP_078,Nail Polish Set 10 Colors,Beauty,4,20.31,81.24,,9.84,Dlv,Apple Pay,ios,2.4.0,United States,USD
APP13958,1694386800,U39233,Sandra.hill@gmail.com,APP_044,Wall Clock Digital,H&K,1,36.69,36.69,,7.59,DLV,Card,iPad,2.4.0,United Kingdom,GBP
APP15666,2024-04-25T00:00:00,U97915,matthew.mann@gmail.com,M050,Camping Tent 4-Person,Fitness,1,132.31,132.31,,9.53,dlv,PayPal,Android,2.4.0,United Kingdom,
APP01338,2023-01-14 00:00:00,U46138,Heather.gregory@hotmail.com,MOB-PROD-012,HDMI Cable 6ft,technology,1,10.07,10.07,WELCOME_15,5.56,CANC,Apple Pay,iPhone,2.2.0,United Kingdom,GBP
APP02481,2024-06-29 00:00:00,U23221,kellyreed@gmail.com,M055,Foam Roller Muscle,Sport,2,16.61,33.22,DISC15,5.4,PEND,Apple Pay,iPad,2.4.0,United States,USD
APP15844,1718233200,U40196,Denise.moore@yahoo.com,MOB-PROD-011,Phone Screen Protector,Electr.,4,18.83,75.32,SUMMER20,11.34,PEND,Apple Pay,iPhone,2.5.2,Germany,EUR
